card_id,card_number,card_holder_name,card_type,expiration_date,cvv,user_id,created_at
75c7598b-5d5a-4dec-b091-c38f7658f443,60118821075063979,GENE_SANBORN,Discover,2026-12-01,446,d0012d03-2e79-46d3-b59c-5ffd380362d9,"2024-08-26 17:15:12"
761ab26b-9a39-4781-816d-ac7036cdeeb0,60115363465126613,RICHARD_MCCRARY,Discover,2024-10-01,955,24a87898-1bbf-4b6b-8c80-b0392a695e93,"2024-08-26 17:15:11"
765cba18-1149-452c-9e20-bb2276d369c3,40463805506114,KELLY_TORRES,Visa,2026-08-01,878,a9f3d430-783d-4fcf-8f85-064d3b5c24a8,"2024-08-26 17:15:12"
767856e6-d0f9-4df0-96bb-223b7f8b0fc7,514934322931488,STANLEY_SCROGGINS,Mastercard,2025-05-01,366,1343e0ab-f57e-43a8-a2e8-ec6e4dcaf859,"2024-08-26 17:15:11"
768dfa7b-f16f-4644-ac96-7f69b46ca71f,45016747965511,WALTER_PERRYMAN,Visa,2027-10-01,692,6e23b854-ac63-4da1-8f5a-caf858e77e73,"2024-08-26 17:15:12"
76b98f01-df4c-49d0-85b8-10f6796197f2,512687153361661,PEGGY_MYERS,Mastercard,2029-01-01,820,476ad88b-1eb6-4b39-8f70-daaf13db98cf,"2024-08-26 17:15:11"
77314ee0-898b-40f2-8f11-390547395012,49148233643446,ETHEL_WEBB,Visa,2025-11-01,159,1d5ac630-1775-464d-b00e-6cb8204e40b3,"2024-08-26 17:15:11"
7752ee70-be44-4655-89d9-3d87523948c0,343681099799197,DERRICK_BOURQUE,"American Express",2030-03-01,850,0fa38034-e4b3-464e-888b-2c4f99839ddb,"2024-08-26 17:15:11"
78c5a55a-cffb-4f03-b7af-a8f8b4122663,513420495148639,PATSY_DAVIDSON,Mastercard,2026-07-01,525,a7a36ba0-e9e3-49ce-a188-014690e04488,"2024-08-26 17:15:12"
79e8c3a9-bb4d-4d34-8bca-6cd1aaaa0876,45436150215347,CASSANDRA_WALTERS,Visa,2030-12-01,971,c064e03c-e383-45a0-a9b5-0bb3dfc00504,"2024-08-26 17:15:12"
7a142123-13cd-43f1-bef8-e5fe1d381962,511491636823176,EDUARDO_HIATT,Mastercard,2025-10-01,664,ab87e1fc-dd23-49d6-b4dd-408251a47fd3,"2024-08-26 17:15:12"
7acf63a8-2a4b-4a2e-80e6-24e3331acf57,514762991382968,DEBORAH_WALKER,Mastercard,2025-06-01,706,3fd90416-0a34-4227-8c35-2c4d2e44c42a,"2024-08-26 17:15:11"
7b1c605d-7817-414a-9b9e-503b3b0ceefa,60114505887086775,LYNN_PAYNE,Discover,2026-03-01,409,fb56747a-dea6-4683-a6d3-1078f1807520,"2024-08-26 17:15:12"
7b42476e-e81f-4e9c-ab4f-27a1bf21b1f7,45781975137618,MARJORIE_TUCKER,Visa,2028-12-01,716,d85fa225-0199-47e5-bc10-6adba76b9cbc,"2024-08-26 17:15:12"
7b452c59-8e9a-41d6-bd71-2fb7b006d64a,518136226247624,KEN_PREWITT,Mastercard,2028-03-01,479,156e101a-4218-401f-9976-92cd43cb1985,"2024-08-26 17:15:11"
7c29c3e8-6745-4870-b650-32f0846672e3,515314003766561,WAYNE_TRUONG,Mastercard,2024-03-01,598,1d0ae25a-6851-463e-90d7-fd00cc5325a2,"2024-08-26 17:15:11"
7c84bf51-50dc-4fbe-86ea-f0f67755fc48,60112153846825212,MICHAEL_SILVERMAN,Discover,2025-07-01,677,d4c461a1-0b79-4fbe-86b3-212981cb8869,"2024-08-26 17:15:12"
7cf330e2-43fc-4963-bbb4-407af313c650,515939383863025,PHYLLIS_FOSTER,Mastercard,2030-01-01,868,e3a91ac6-cb56-4f31-a140-d2f7ecd5705c,"2024-08-26 17:15:12"
7da39b23-6853-4500-8600-21d42d54fbcc,514304110666755,AARON_SELBY,Mastercard,2025-05-01,232,edecfcd1-3c30-493b-a296-1b3d1ba0b538,"2024-08-26 17:15:12"
7e114d5e-cc7e-4496-b5e8-93e1c21ce374,343105025314000,ERIKA_PENA,"American Express",2024-01-01,373,9a3fef71-384a-4cd2-8010-c894c0619123,"2024-08-26 17:15:12"
7e42c18b-fbe1-41b2-9a14-c4c894e8cada,513586417740629,GABRIEL_HARDER,Mastercard,2030-08-01,269,f1435a71-7cea-4937-b7d7-9ab9fe1288cd,"2024-08-26 17:15:12"
7ec0459a-238b-4130-8019-4b292547721d,42375017175736,PATRICK_NEWSOM,Visa,2025-07-01,866,e7ec153c-7642-4f1b-a25c-8c22ce37c0d9,"2024-08-26 17:15:12"
7ef2ec93-92f4-4e3b-97fb-c29e0d78def2,513616866921289,BRYAN_HARDISON,Mastercard,2026-04-01,507,2bf0ea5c-bb76-400e-8873-ec158791f62e,"2024-08-26 17:15:11"
807eed49-0f18-401c-b4c1-cb52f569f40a,41841217572023,FELICIA_SUTTON,Visa,2027-07-01,670,c4d1906c-1a78-4fc6-82a1-4a0d12afcd8d,"2024-08-26 17:15:12"
80b0ab25-3c37-4bfc-83b8-be3f5d831d2e,60111581139125927,LEONA_OBRIEN,Discover,2025-05-01,991,74265cf9-ec4f-42f3-a170-2809eba832c5,"2024-08-26 17:15:12"
80c859e7-d6f6-467e-b256-6f37ae8a4258,43253070579104,DEBBIE_REYES,Visa,2029-05-01,301,08451e40-31b5-48bb-978d-83315e9acc9c,"2024-08-26 17:15:11"
81f234fc-49f8-4972-a5fc-6ff75a848ae9,346323744855538,LISA_ANDERSON,"American Express",2030-12-01,698,068098a6-8381-43bd-b561-9500ac62be3b,"2024-08-26 17:15:11"
8218a876-a27c-4184-8eec-b950f487c189,60117027949765995,LOUISE_JENKINS,Discover,2024-09-01,106,e2386719-6b15-4760-80ea-e321212df222,"2024-08-26 17:15:12"
82e3fa13-2067-4c0a-8d3d-31cde90e3e79,343323866887636,SYLVIA_ORTIZ,"American Express",2026-06-01,412,d2b8eb0b-d1a6-4e37-98bd-8e1a6b16215d,"2024-08-26 17:15:12"
8400b9ba-7326-461c-8a56-eda1abfc7ec5,40678814226766,JESUS_MCCARTNEY,Visa,2029-09-01,807,d58b7648-3aed-411a-a425-a808d886729f,"2024-08-26 17:15:12"
8535d9c1-b04d-479b-9466-ed7dcdd51a7c,519210350878495,SANDRA_MARTIN,Mastercard,2030-02-01,926,a78a133d-614f-4443-8dac-080d76b98522,"2024-08-26 17:15:12"
856eca8b-2de2-4286-8a19-7dc0e6404214,510561935039286,CARRIE_PORTER,Mastercard,2026-10-01,609,fcb4d284-30e3-414a-9257-c44d4a982744,"2024-08-26 17:15:12"
8573ff55-d408-4aab-8bc5-887a11221e6f,514987403294473,TRACY_COLE,Mastercard,2025-02-01,432,0fe07c43-8c33-4052-bc27-283c9342c160,"2024-08-26 17:15:11"
85fbe74f-c6e8-4b11-b7ac-bde6152b296c,60116406209209169,SAMANTHA_DUNCAN,Discover,2029-08-01,571,3abe953b-63f1-4657-83c3-86472e4a9efb,"2024-08-26 17:15:11"
8665e27b-a4f8-4a4f-b762-4dc373db9519,349949664681907,JOHNNIE_CHISHOLM,"American Express",2029-03-01,585,350b11de-0939-4408-b0c1-214713c91129,"2024-08-26 17:15:11"
8676306d-10b3-422b-a45a-f6f317c6f71b,60118371548748863,MATTHEW_MAHAN,Discover,2029-01-01,409,68a8afd8-9c0e-4d91-9d12-75eac53a9f8b,"2024-08-26 17:15:12"
86c5c264-b091-4504-a08e-f54bbe060678,516606054932343,ELSIE_KELLEY,Mastercard,2026-09-01,158,3beb7944-8fdb-4241-b843-a7e51cb0a43e,"2024-08-26 17:15:11"
870d20b8-1337-4af0-9b43-ca938e3efed7,512802856659482,GAIL_KNIGHT,Mastercard,2027-05-01,140,7bd3b07b-dd1e-47de-aa08-9c70983b23ed,"2024-08-26 17:15:12"
880f0518-af11-4fb5-88df-12dc6edf6e6a,511271325442530,RONNIE_RICKETTS,Mastercard,2025-12-01,660,4e149462-8964-44fa-be3d-7dcd47f6fdc4,"2024-08-26 17:15:11"
884f10b4-d65e-49a5-91d4-181cb4d63481,346505772325060,BRETT_CORNWELL,"American Express",2028-07-01,303,cc854415-a35b-4f82-b735-4e86e618266e,"2024-08-26 17:15:12"
885b4749-441a-46c3-8595-05f07c71c424,60111123411495832,JESSICA_HALL,Discover,2024-07-01,380,c26b1c2b-8f2e-4b58-9c0f-465169f6b6ea,"2024-08-26 17:15:12"
8866cb01-d1e9-4e49-a938-4d49311a5549,60112894563953180,ANDREW_PURDY,Discover,2030-04-01,983,1131ca2a-e352-41f3-ad5b-3054eab0a208,"2024-08-26 17:15:11"
893b0cf2-1c45-42df-84f9-748d76f99d58,60114462697341387,JESSIE_MILAM,Discover,2029-02-01,734,6122ea18-16d2-4e56-b97c-676d720d1fd3,"2024-08-26 17:15:12"
8a627832-9bb4-487e-947a-5b7fdf9fea94,513166379441688,MELVIN_ELLINGTON,Mastercard,2024-11-01,917,eb30b890-4a0d-4880-80a3-c1d583ff43fd,"2024-08-26 17:15:12"
8b11727f-fa31-4c66-89c7-7ae744411290,60115153218680150,NORA_HERRERA,Discover,2027-01-01,167,710db3ec-73f7-4c5d-8aa9-cae6a647ae10,"2024-08-26 17:15:12"
8b6463dc-c015-47d5-86a1-0814a27db963,515093188743955,ALBERT_CROUSE,Mastercard,2028-06-01,753,9dc1c9b9-f989-4879-b1be-04ab843758ea,"2024-08-26 17:15:12"
8b688ee5-5fc8-4593-9a41-01d2e90abf62,60110882107780251,JAMES_GANNON,Discover,2030-07-01,336,14902c36-3dfd-43dd-b95c-141cf1459165,"2024-08-26 17:15:11"
8c309d9e-b568-42c8-8c0b-76a61e659008,510072988639709,ROSEMARY_SCHMIDT,Mastercard,2027-01-01,325,4208128d-8c7b-417e-a22d-dd46d800b310,"2024-08-26 17:15:11"
8c90195a-f3c8-4c57-bc96-57db88b2d72c,60113633786844448,NORMAN_CURRIER,Discover,2028-04-01,537,9787783d-2c59-47ec-8e38-bb71a31aa849,"2024-08-26 17:15:12"
8c924c64-caf0-4a75-9801-92760f98be3b,60115914011982410,DAN_PAINE,Discover,2030-12-01,303,ce1e5653-da70-40f0-b232-cd4dab3bce23,"2024-08-26 17:15:12"
8ca216b4-fd4f-4191-80ab-f4d9ffa7a55a,345669138726542,CALVIN_MARTEL,"American Express",2027-08-01,561,28ec89bd-67fc-4390-af67-6f41c25cd22c,"2024-08-26 17:15:11"
8ca296d8-9de4-475c-9082-8b79afe450e1,41932516977484,DELORES_HANSEN,Visa,2025-08-01,681,0f19ae4d-a3d2-4757-80ea-ac5cc3d1f589,"2024-08-26 17:15:11"
8cc5e258-eda0-4ebe-a741-41994bcb50fb,60115991540534350,ELLEN_SIMPSON,Discover,2029-03-01,712,e84a1fff-cb75-482c-8457-63d5e733bbdb,"2024-08-26 17:15:12"
8d66f2f2-b87f-4d9f-8c36-0bfbcff54e9d,344171995860167,KIM_CRUZ,"American Express",2027-11-01,961,4e89d202-ffb0-41c0-82fb-511ecc08ada7,"2024-08-26 17:15:11"
8d7f4435-fbee-46d3-a911-9e3606f3b074,60118838821830999,RON_DELUCA,Discover,2027-08-01,221,0caf709d-8bde-4f83-8e55-deca46a6ea6c,"2024-08-26 17:15:11"
8de08a0f-fcf1-4efb-84d9-89f207ab8d92,46514567923924,MARGARET_MOORE,Visa,2028-06-01,569,cacb9502-2f2b-4f76-b997-ac7afd6c0003,"2024-08-26 17:15:12"
8dfde1c5-a0b1-44d7-919e-8eadbf78172e,347075707423477,JOSEPHINE_GOMEZ,"American Express",2025-04-01,100,d08a4adc-432d-438c-825d-f9f2dd833753,"2024-08-26 17:15:12"
8ec08ad4-bf12-4c14-a1cc-ace324623f26,343263809935341,GWENDOLYN_MAY,"American Express",2028-10-01,733,18dab7e0-62a4-405d-818b-762a9d0c9515,"2024-08-26 17:15:11"
8ec09750-2f77-48d0-bc43-ebddab26cd26,46279928935857,STACEY_MONTGOMERY,Visa,2028-02-01,819,77fba93c-b38a-4bd3-9d77-6feb7258d32e,"2024-08-26 17:15:12"
8ee111dc-c6c1-44d0-9908-377c60b0938c,60118174431783081,ANNE_POWELL,Discover,2029-04-01,201,b1011447-c00f-445c-a83d-fc9b2c745fab,"2024-08-26 17:15:12"
8f53fa1d-563a-4fdb-bac8-53c590cf6091,519448173451441,HEATHER_MORRIS,Mastercard,2027-08-01,838,7d7c248e-e305-4030-aeed-a0a0ce97c223,"2024-08-26 17:15:12"
8f560f9f-3653-4c7b-a27b-7d0bdedb5a9a,516993160250044,ALFREDO_MCADAMS,Mastercard,2024-09-01,994,268679cb-5a0f-41d7-bd5d-19242174e6b4,"2024-08-26 17:15:11"
8fe5d450-4a9c-4600-9aca-b310d93ad7c2,513193444869312,HERBERT_KRUGER,Mastercard,2030-01-01,828,44cda904-2275-4cca-a923-827174614ef3,"2024-08-26 17:15:11"
8fed5968-dd73-4e79-97fd-370452a8aa29,513492898078416,ELAINE_STEVENS,Mastercard,2030-09-01,269,c0d6ea87-2aa1-4334-b8c7-7575d4abae51,"2024-08-26 17:15:12"
9021f870-4eb1-434b-be50-af1ada30ae9f,60110310649738686,RENEE_LANE,Discover,2028-04-01,614,256a9fc7-3416-433f-831b-8b80fb7552e9,"2024-08-26 17:15:11"
902fc8ba-e674-43c7-8894-c9095ef420c9,43534340192870,CODY_NOLEN,Visa,2027-08-01,562,a38031ad-9923-4e85-a7f0-1fe89e2e8a71,"2024-08-26 17:15:12"
9057faf9-d040-4cf6-90b0-fbd67c9c91f5,516883056575468,CAROL_GARCIA,Mastercard,2030-02-01,447,e4a423e1-d3a4-48ca-bb3c-2d1fef6f2879,"2024-08-26 17:15:12"
90ac167b-482a-4e4a-b479-cd867babf9c3,60114771814423856,DENNIS_GILMAN,Discover,2026-07-01,212,bc523008-1f04-48e4-993e-ecc41cc2302f,"2024-08-26 17:15:12"
90ce5090-cd6a-4fc5-9669-c6da3b9797be,511289982956836,YOLANDA_WEAVER,Mastercard,2025-06-01,358,ebfaa094-70ac-46fd-8f14-980a4a8152c2,"2024-08-26 17:15:12"
90d629a4-a60c-494a-8bea-6c664b989301,510735268266987,ALLEN_BUTTERFIELD,Mastercard,2026-01-01,507,5fd41cd5-77d9-4f42-8f30-202b19f9a82a,"2024-08-26 17:15:11"
90e0abad-62d7-4eb4-b74c-dd8caaf1c575,344130362073670,JESSIE_BANKS,"American Express",2026-03-01,614,a9c7014a-8047-4526-822a-e8779301fc31,"2024-08-26 17:15:12"
91acad84-affd-4dc7-9e63-912edcaf668d,518257629891288,CHARLOTTE_HUNTER,Mastercard,2025-09-01,918,15f04aa9-3501-4be2-961c-57c0323b1596,"2024-08-26 17:15:11"
91c38556-49f5-4eac-a47f-6307f6cf7b86,341327802981389,COREY_HAUSER,"American Express",2030-10-01,125,74607848-490c-4fa6-bc87-aee00bfd1193,"2024-08-26 17:15:12"
948608be-42de-491f-81c0-8c3bef9f09a5,60113734082758026,MARIA_MILLER,Discover,2028-08-01,345,716e6fc9-b57a-466b-9b61-ea2a3f8e8a02,"2024-08-26 17:15:12"
94ae0889-b572-4785-95f7-d50f59624f3c,513757817876633,DARRELL_POWER,Mastercard,2025-11-01,514,74af071a-6254-4445-9abe-41a096898619,"2024-08-26 17:15:12"
94c89793-1620-4a8c-9050-03b5537d7c19,45197074443684,ROBERTA_HARPER,Visa,2024-11-01,775,023923a3-0d07-4028-a200-a6ee253f09f3,"2024-08-26 17:15:11"
9534f4b3-cc9f-4707-a958-f66281eed056,60117321812248892,JOE_GILLILAND,Discover,2026-01-01,534,e7f997b8-a2d5-4544-ba21-44cb8f6d81a3,"2024-08-26 17:15:12"
968bfbda-cebd-4f78-b396-5f6fb874559c,514990669658375,CHARLENE_ALVAREZ,Mastercard,2028-11-01,413,265a544c-4b0a-4923-97f7-d5797e889a4a,"2024-08-26 17:15:11"
96b1601d-c845-405a-8c51-d6197fa31eee,513323546358745,SALVADOR_TEEL,Mastercard,2027-12-01,142,b9121181-b3a7-4046-b9f5-69c82a8ae4e3,"2024-08-26 17:15:12"
96c6be04-a8fa-41a4-8307-6dbbc48878c3,518609500209363,ISAAC_OGLESBY,Mastercard,2024-08-01,417,5fcef590-fcfc-4715-b488-ff69d2e0c9ed,"2024-08-26 17:15:11"
96e6966b-761b-4b69-b271-1ba9b9fda045,512955689803005,JON_WILES,Mastercard,2026-03-01,124,67c21262-2eb1-4803-9017-cf4145f770a1,"2024-08-26 17:15:12"
96e8f18d-c260-4853-bee7-8a026546e959,60116905456235555,BRENT_HARKINS,Discover,2030-05-01,543,80d7f461-be6a-4c93-b348-427a4d8c4d31,"2024-08-26 17:15:12"
97358f80-6853-4d2c-92c1-60e906f516bc,60111038378290251,MAE_FLETCHER,Discover,2028-04-01,445,84414243-a3aa-4ef3-8380-f3a49e584fb7,"2024-08-26 17:15:12"
97551dce-e54e-4b9d-a13a-bd065201187f,516870036350332,PRISCILLA_LOWE,Mastercard,2029-11-01,334,d10f63ea-8460-4371-8641-6088aab3e847,"2024-08-26 17:15:12"
978dbda6-8a34-4c9e-aaff-012bd4c82c0a,60115880484937227,BRUCE_SCHWARZ,Discover,2027-08-01,796,aeee79a9-8cc0-413f-be37-132ea2f266f4,"2024-08-26 17:15:12"
97a7d438-7172-4b37-bc01-5004d7c0c992,514033841112460,CINDY_FISHER,Mastercard,2028-11-01,288,e2045d42-7cd5-4580-a6af-1e3f021083fd,"2024-08-26 17:15:12"
98636bba-f2b8-4903-85e2-52fca1f5b065,60118636870088703,MAX_PITT,Discover,2025-06-01,779,604d2c24-4447-4dad-923c-79fad3de3815,"2024-08-26 17:15:12"
986e16a4-5afb-43ab-b539-cd5e23995fd0,40069870236461,ERIN_DUNN,Visa,2029-07-01,433,ad0d5161-7bbc-4cda-9dbc-e025be41b318,"2024-08-26 17:15:12"
98ba2df6-e276-485f-b095-cd71f3089804,60119166949001004,MARSHA_DOUGLAS,Discover,2030-07-01,831,b225503f-e0f1-4dde-b192-6709af0c9751,"2024-08-26 17:15:12"
98d94ec1-1e87-4f14-8fcc-3ffecf20024f,515500766532288,JACOB_LANCE,Mastercard,2030-05-01,790,c9c788b6-b92c-4000-bb67-595179bab12c,"2024-08-26 17:15:12"
992890b4-c438-4bf5-818d-b1e4e520884e,60118045417887553,RAUL_FORTIER,Discover,2025-11-01,802,66e9b04a-b381-4077-b3dd-17fb4befee50,"2024-08-26 17:15:12"
99a57b1e-e197-464a-b314-fe925594bc90,517319890878270,JOY_GEORGE,Mastercard,2030-07-01,414,33df9d11-7934-484f-922e-4648b96dec5f,"2024-08-26 17:15:11"
9a96e247-f3bf-44ba-a84b-c7a2f128a088,343346153457350,EDNA_WEST,"American Express",2030-09-01,284,a863b859-7e0c-4075-a322-d7022aac163e,"2024-08-26 17:15:12"
9ab0a4d3-63f1-41c4-ac83-6a1f4ae01c9c,48188240552489,STEPHANIE_MITCHELL,Visa,2025-08-01,135,7cdb4bd4-406b-4b75-9254-e3f7ccdbdd81,"2024-08-26 17:15:12"
9b8e0a01-f785-4bd6-b1d4-f3d0cd011071,60119415705454927,TIFFANY_JORDAN,Discover,2027-12-01,990,cfa4e7d6-1c8d-444b-9a99-e1e816aeb70d,"2024-08-26 17:15:12"
9bc9e323-4b4c-4a15-8534-245b4bd56b2f,40469166103889,ASHLEY_RICHARDSON,Visa,2028-01-01,958,d47b8b81-0b61-4980-8b5f-7ce927ddab9e,"2024-08-26 17:15:12"
9bd0794f-7f2b-48a9-869d-b8461645e7c4,340407972418982,DOUGLAS_GRAF,"American Express",2027-11-01,829,29d75af4-663a-41ae-b324-d8da51191efa,"2024-08-26 17:15:11"
9bd15371-4a9f-42e3-bc13-bbf284f67d20,49526827961913,EILEEN_CARR,Visa,2026-05-01,798,06e834d5-a4b6-4e63-a078-b648bb28371f,"2024-08-26 17:15:11"
9bfe36a6-e3cc-41ec-a7a5-6ec93ca44e7a,60116054989609719,SHIRLEY_ALLEN,Discover,2025-01-01,764,2f4b4f69-ea65-4839-83fa-993fd7f5af74,"2024-08-26 17:15:11"
9c84d656-de33-41ba-ab4c-d0fdd4b65714,45449025571520,DORA_MEDINA,Visa,2027-02-01,933,3a96cd40-14cd-4d8f-80dc-953745de88ed,"2024-08-26 17:15:11"
9cd3f6f3-0ed3-41d9-a91c-5291dbb77fc1,349792957759373,ALBERTO_HENNING,"American Express",2026-09-01,124,d0069b02-5be6-44fd-84ee-a6c0af609e5c,"2024-08-26 17:15:12"
9d7d0115-9bd6-47d5-bf1d-fba375b80cdb,513931455927145,SIDNEY_BURLESON,Mastercard,2028-06-01,844,4670c349-31ae-40fb-954a-377da7940c9a,"2024-08-26 17:15:11"
9d8155d0-8213-491e-85e8-650bc7111b99,48207006724212,SHELLY_WATTS,Visa,2026-05-01,249,b0f38601-0a28-4546-b056-fc2c96952c05,"2024-08-26 17:15:12"
9dc6ae31-6a13-45ac-b166-80eb1c7015d8,517638526795669,JEFF_EAST,Mastercard,2024-05-01,491,0a46efdf-2e66-403b-8380-4d89dd8fc5b9,"2024-08-26 17:15:11"
9e66d3fd-151d-4bef-8602-ab9fd23589e2,511997925672258,TRACY_HERRMANN,Mastercard,2029-12-01,711,e6fa847c-e9c7-4805-800e-e899becc0d7a,"2024-08-26 17:15:12"
9e8c1660-d91a-4707-a579-ff58db20b751,60110822593041958,KRISTEN_CHAVEZ,Discover,2024-09-01,829,a853f4ee-a42b-44ea-a1ed-623de516eb5c,"2024-08-26 17:15:12"
9eabef0c-79aa-474f-8193-a643b9167bc8,60117378905255052,WILLARD_LUMPKIN,Discover,2030-04-01,242,05aac8fc-56b0-4f70-b457-c3bbbddcd0f8,"2024-08-26 17:15:11"
9fc549bb-1426-4485-94c5-8a428994c37a,344523090511155,AMANDA_CARTER,"American Express",2028-06-01,889,233e4522-74b4-4453-abe5-eeffba46bb83,"2024-08-26 17:15:11"
9fd7cd70-5274-43d5-9764-7807374716d7,511015116764765,TINA_SIMMONS,Mastercard,2030-05-01,747,24ddd0e9-5170-4676-9eb7-64bdedc8ca17,"2024-08-26 17:15:11"
a01b3f2a-5991-40c5-9cc7-11df71451ed5,48587402386638,MABEL_HOLLAND,Visa,2024-05-01,163,59f7a1d6-777b-4fe6-8003-cad7fd57dbb8,"2024-08-26 17:15:11"
a0be6d58-c958-46ae-85ee-6816be7711f0,60112671591588406,DORIS_REED,Discover,2026-03-01,288,52a5de1d-8ddb-4549-92de-50836ed02cff,"2024-08-26 17:15:11"
a0fe02ea-451d-4e79-8afb-6ebeaf586276,349580448158223,TONY_CARRANZA,"American Express",2030-08-01,721,3b72f50c-cc21-4a87-bedb-ad36ffead6e3,"2024-08-26 17:15:11"
a1612e5d-4c68-4c12-bb3c-7616d4d48b88,340268782094796,JEROME_KENYON,"American Express",2029-02-01,965,e8db37f0-535a-4cdb-bcbc-82c45ce7f1c2,"2024-08-26 17:15:12"
a182ac98-d7dd-4433-8989-7f3b9caa68f7,60118442121314775,FRANCISCO_SKIDMORE,Discover,2027-12-01,640,b40435db-89ae-482b-8fea-903c00d48644,"2024-08-26 17:15:12"
a1a1a371-56aa-439e-bd8d-686bb5570ac5,43252815752868,BRENDA_WRIGHT,Visa,2030-01-01,131,fa1b63ba-c6bf-45c0-817a-9a1bfedf751e,"2024-08-26 17:15:12"
a23d492b-f0e3-4b1c-ac5c-c941187bc65c,49575744908912,LEAH_CURTIS,Visa,2029-06-01,431,2c44babe-0a88-4c21-a11c-8fa6e5e0a76a,"2024-08-26 17:15:11"
a3a66e07-7661-4dc6-a9d6-ced211805268,342712640265517,VICTOR_BARKLEY,"American Express",2028-04-01,922,9926caef-8a71-48dc-abcc-63aff2837c2c,"2024-08-26 17:15:12"
a50c682e-9e62-4393-9662-5b954eb63b59,60116307730820145,RAMON_CHOATE,Discover,2026-05-01,568,082af7e3-160b-4834-8510-0fcb8afa0291,"2024-08-26 17:15:11"
a5443d87-d25a-4310-acf4-95e8e8de5c14,342351648779730,FREDERICK_ISBELL,"American Express",2029-05-01,966,efcc9908-bc4c-48fc-9a1e-f0181d5098c6,"2024-08-26 17:15:12"
a5c580f7-a4ba-42a7-a7c9-7e3491176b73,514808725193319,JOSEPH_JOY,Mastercard,2026-06-01,391,f93b0bd8-93bd-4bf1-ac75-89d1812434ec,"2024-08-26 17:15:12"
a5d3e559-889d-4338-aff8-059f3061f1d9,349154987344550,ALLISON_STANLEY,"American Express",2030-03-01,900,ee600da3-2d75-478f-bb4b-4e0aafbb4a3d,"2024-08-26 17:15:12"
a5d6063b-7087-43d3-af3a-f8fb542ac361,513440807880215,JASON_MORRISSEY,Mastercard,2027-07-01,419,928a3586-088e-41dc-869d-5520b857b99a,"2024-08-26 17:15:12"
a68ee6d1-419c-4041-8f9e-9473cdfdc2c9,44454401785464,SEAN_DOUGLASS,Visa,2025-02-01,176,10aa27d7-46ae-494a-91c7-bb23fa5bfc69,"2024-08-26 17:15:11"
a6c60ff4-9a64-4268-84e5-aeb546b2adaa,344300135234127,REBECCA_SCOTT,"American Express",2030-11-01,579,9c066bd5-727a-40d0-bc1a-e4bf91a92bd2,"2024-08-26 17:15:12"
a7249646-cf1b-48d1-84e0-8233e1be2153,40099206198050,BEVERLY_BROOKS,Visa,2029-07-01,985,d4d82300-1f4e-4c35-ad66-4a0ffa02140d,"2024-08-26 17:15:12"
a765c50a-68df-44d0-bc58-52a06c30d5bb,516639081010460,JEAN_BELL,Mastercard,2025-03-01,404,ee37fbba-b16d-4308-93c6-46a29685f61e,"2024-08-26 17:15:12"
a84d0b53-a28b-4bf9-a965-d20fd999c92f,45779308332781,DWAYNE_OLVERA,Visa,2026-05-01,951,133af07e-3003-47a2-a1f1-584480a14020,"2024-08-26 17:15:11"
a8748705-685f-4c4f-8524-1034c27a50a9,345024109761614,LEWIS_LYMAN,"American Express",2026-08-01,549,0df956a8-d2b7-47f8-b553-806582b64572,"2024-08-26 17:15:11"
a8972774-8556-40cd-948f-03c00e1d083f,60110406601567070,ANITA_MORALES,Discover,2024-09-01,452,370f1fa4-19ac-450e-aa53-02e056565207,"2024-08-26 17:15:11"
aa873dfa-b26c-4363-b15b-f8d0597e9357,60115936530793011,TONYA_CHAPMAN,Discover,2027-10-01,625,936a5e35-272c-45b4-b67d-18deba5da8a0,"2024-08-26 17:15:12"
aad8c14f-fa90-4100-8ff6-c8973c8bd5b0,347023715780793,ERNEST_STEPP,"American Express",2030-03-01,813,8604398c-7372-40f4-aa65-9a1a758f003e,"2024-08-26 17:15:12"
ab407951-02dc-4ab0-a7ea-d29a84f22959,60113208460990203,NATHANIEL_ADAM,Discover,2024-09-01,839,d50726f1-a37c-4d64-9776-ca20b6c1c072,"2024-08-26 17:15:12"
ab633336-d741-4cda-85f7-bbd39c029f5c,346195975268628,JOANNE_ROBERTSON,"American Express",2025-01-01,462,65949e7c-ac54-4bc1-891a-831aed1757c4,"2024-08-26 17:15:12"
ab8b54b1-e259-4e32-9d30-1cb0d2cf885b,344424739081922,TYLER_WREN,"American Express",2025-07-01,695,7f930ac6-0f76-4823-88c6-0b1df3f43816,"2024-08-26 17:15:12"
abf32c80-6eed-4a54-ab08-74a543b3108c,519219713474262,WILLIE_MARKHAM,Mastercard,2028-04-01,689,94530c47-617d-41a0-8286-951246311ac2,"2024-08-26 17:15:12"
ad201c2d-cb22-45d4-8cdf-d96f19c03df0,60113973561455220,JOAN_COOPER,Discover,2025-11-01,562,dca15460-3957-4ecd-803b-df8b575b4490,"2024-08-26 17:15:12"
ada6efb1-bc4e-4bae-a4c6-fc34ebeb1ea3,42160652933479,LESLIE_GORDON,Visa,2026-02-01,272,399b49c6-bcb4-4129-88d7-8c9ba9d38769,"2024-08-26 17:15:11"
adf94d54-947f-42ad-bd6f-2afd29380bd0,44973144902002,LORETTA_CARPENTER,Visa,2024-07-01,563,e85b7c43-3be5-44a8-84c4-ffdf3f281f33,"2024-08-26 17:15:12"
